Election Year,Total Votes,Municipality,PA Senate Candidate,PA Senate Candidate Party,PA Senate District Prop,PA Senate Office Prop,PA Senate Office Votes,PA Senate Precinct Prop,PA Senate Precinct Votes,POTUS Candidate,POTUS Candidate Party,POTUS District Prop,POTUS Office Prop,POTUS Office Votes,POTUS Precinct Prop,POTUS Precinct Votes,Precinct,Total Turnout,US Senate Candidate,US Senate Candidate Party,US Senate District Prop,US Senate Office Prop,US Senate Office Votes,US Senate Precinct Prop,US Senate Precinct Votes,GEOID
2016,598,Jeannette,Kim Ward,R,0.707186544,100,112790,6.666666667,370,Hillary Clinton,D,1.462904911,32.52,59669,13.96508728,168,Jeannette Ward 2 Precinct 2,67.73,Pat Toomey,R,0.954412157,59.55,107532,9.086294416,179,421291050
2016,598,Jeannette,Kim Ward,R,0.707186544,100,112790,6.666666667,370,Donald J Trump,R,1.828631139,32.52,116522,17.4563591,210,Jeannette Ward 2 Precinct 2,67.73,Edward T Clifford III,L,0.21327646,4.82,9745,2.030456853,40,421291050
2016,598,Jeannette,Kim Ward,R,0.707186544,100,112790,6.666666667,370,Darrell L Castle,C,0.017415535,0.3,557,0.166251039,2,Jeannette Ward 2 Precinct 2,67.73,Katie McGinty,D,0.933084511,34.88,62981,8.883248731,175,421291050
2016,598,Jeannette,Kim Ward,R,0.707186544,100,112790,6.666666667,370,Jill Stein,GRN,0.034831069,NA,403,0.332502078,4,Jeannette Ward 2 Precinct 2,67.73,Pat Toomey,R,0.954412157,59.55,107532,9.086294416,179,421291050
2016,598,Jeannette,Kim Ward,R,0.707186544,100,112790,6.666666667,370,Gary Johnson,L,0.148032045,2.38,4367,1.413133832,17,Jeannette Ward 2 Precinct 2,67.73,Edward T Clifford III,L,0.21327646,4.82,9745,2.030456853,40,421291050
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Hillary Clinton,D,1.828631139,32.52,59669,10.54216867,210,Jeannette Ward 3,68.45,Katie McGinty,D,1.295654492,34.88,62981,7.431192661,243,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Donald J Trump,R,3.770463253,32.52,116522,21.73694779,433,Jeannette Ward 3,68.45,Pat Toomey,R,1.946147694,59.55,107532,11.16207951,365,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Darrell L Castle,C,0.026123302,0.3,557,0.15060241,3,Jeannette Ward 3,68.45,Edward T Clifford III,L,0.245267929,4.82,9745,1.406727829,46,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Jill Stein,GRN,0.017415535,NA,673,0.100401606,2,Jeannette Ward 3,68.45,Katie McGinty,D,1.295654492,34.88,62981,7.431192661,243,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Gary Johnson,L,0.139324277,2.38,4367,0.803212851,16,Jeannette Ward 3,68.45,Pat Toomey,R,1.946147694,59.55,107532,11.16207951,365,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Hillary Clinton,D,1.828631139,32.52,59669,10.54216867,210,Jeannette Ward 3,68.45,Edward T Clifford III,L,0.245267929,4.82,9745,1.406727829,46,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Donald J Trump,R,3.770463253,32.52,116522,21.73694779,433,Jeannette Ward 3,68.45,Katie McGinty,D,1.295654492,34.88,62981,7.431192661,243,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Darrell L Castle,C,0.026123302,0.3,557,0.15060241,3,Jeannette Ward 3,68.45,Pat Toomey,R,1.946147694,59.55,107532,11.16207951,365,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Jill Stein,GRN,0.017415535,NA,673,0.100401606,2,Jeannette Ward 3,68.45,Edward T Clifford III,L,0.245267929,4.82,9745,1.406727829,46,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Gary Johnson,L,0.139324277,2.38,4367,0.803212851,16,Jeannette Ward 3,68.45,Katie McGinty,D,1.295654492,34.88,62981,7.431192661,243,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Hillary Clinton,D,1.828631139,32.52,59669,10.54216867,210,Jeannette Ward 3,68.45,Pat Toomey,R,1.946147694,59.55,107532,11.16207951,365,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Donald J Trump,R,3.770463253,32.52,116522,21.73694779,433,Jeannette Ward 3,68.45,Edward T Clifford III,L,0.245267929,4.82,9745,1.406727829,46,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Darrell L Castle,C,0.026123302,0.3,557,0.15060241,3,Jeannette Ward 3,68.45,Katie McGinty,D,1.295654492,34.88,62981,7.431192661,243,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Jill Stein,GRN,0.017415535,NA,673,0.100401606,2,Jeannette Ward 3,68.45,Pat Toomey,R,1.946147694,59.55,107532,11.16207951,365,421291060
2016,992,Jeannette,Kim Ward,R,1.156345566,100,112790,6.666666667,605,Gary Johnson,L,0.139324277,2.38,4367,0.803212851,16,Jeannette Ward 3,68.45,Edward T Clifford III,L,0.245267929,4.82,9745,1.406727829,46,421291060
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Hillary Clinton,D,0.923023337,32.52,59669,22.64957265,106,Jeannette Ward 4,59.77,Katie McGinty,D,0.570514529,34.88,62981,13.9869281,107,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Donald J Trump,R,0.39184953,32.52,116522,9.615384615,45,Jeannette Ward 4,59.77,Pat Toomey,R,0.207944548,59.55,107532,5.098039216,39,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Darrell L Castle,C,0.017415535,0.3,557,0.427350427,2,Jeannette Ward 4,59.77,Edward T Clifford III,L,0.03732338,4.82,9745,0.91503268,7,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Jill Stein,GRN,0,NA,156,0,0,Jeannette Ward 4,59.77,Katie McGinty,D,0.570514529,34.88,62981,13.9869281,107,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Gary Johnson,L,0.026123302,2.38,4367,0.641025641,3,Jeannette Ward 4,59.77,Pat Toomey,R,0.207944548,59.55,107532,5.098039216,39,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Hillary Clinton,D,0.923023337,32.52,59669,22.64957265,106,Jeannette Ward 4,59.77,Edward T Clifford III,L,0.03732338,4.82,9745,0.91503268,7,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Donald J Trump,R,0.39184953,32.52,116522,9.615384615,45,Jeannette Ward 4,59.77,Katie McGinty,D,0.570514529,34.88,62981,13.9869281,107,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Darrell L Castle,C,0.017415535,0.3,557,0.427350427,2,Jeannette Ward 4,59.77,Pat Toomey,R,0.207944548,59.55,107532,5.098039216,39,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Jill Stein,GRN,0,NA,156,0,0,Jeannette Ward 4,59.77,Edward T Clifford III,L,0.03732338,4.82,9745,0.91503268,7,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Gary Johnson,L,0.026123302,2.38,4367,0.641025641,3,Jeannette Ward 4,59.77,Katie McGinty,D,0.570514529,34.88,62981,13.9869281,107,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Hillary Clinton,D,0.923023337,32.52,59669,22.64957265,106,Jeannette Ward 4,59.77,Pat Toomey,R,0.207944548,59.55,107532,5.098039216,39,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Donald J Trump,R,0.39184953,32.52,116522,9.615384615,45,Jeannette Ward 4,59.77,Edward T Clifford III,L,0.03732338,4.82,9745,0.91503268,7,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Darrell L Castle,C,0.017415535,0.3,557,0.427350427,2,Jeannette Ward 4,59.77,Katie McGinty,D,0.570514529,34.88,62981,13.9869281,107,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Jill Stein,GRN,0,NA,156,0,0,Jeannette Ward 4,59.77,Pat Toomey,R,0.207944548,59.55,107532,5.098039216,39,421291070
2016,261,Jeannette,Kim Ward,R,0.279051988,100,112790,6.666666667,146,Gary Johnson,L,0.026123302,2.38,4367,0.641025641,3,Jeannette Ward 4,59.77,Edward T Clifford III,L,0.03732338,4.82,9745,0.91503268,7,421291070
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Hillary Clinton,D,1.314872867,32.52,59669,12.52072968,151,Jeannette Ward 5 Precinct 1,67.61,Katie McGinty,D,0.869101573,34.88,62981,8.232323232,163,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Donald J Trump,R,2.072448624,32.52,116522,19.73466003,238,Jeannette Ward 5 Precinct 1,67.61,Pat Toomey,R,1.125033324,59.55,107532,10.65656566,211,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Darrell L Castle,C,0,0.3,557,0,0,Jeannette Ward 5 Precinct 1,67.61,Edward T Clifford III,L,0.117302053,4.82,9745,1.111111111,22,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Jill Stein,GRN,0.017415535,NA,405,0.165837479,2,Jeannette Ward 5 Precinct 1,67.61,Katie McGinty,D,0.869101573,34.88,62981,8.232323232,163,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Gary Johnson,L,0.095785441,2.38,4367,0.912106136,11,Jeannette Ward 5 Precinct 1,67.61,Pat Toomey,R,1.125033324,59.55,107532,10.65656566,211,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Hillary Clinton,D,1.314872867,32.52,59669,12.52072968,151,Jeannette Ward 5 Precinct 1,67.61,Edward T Clifford III,L,0.117302053,4.82,9745,1.111111111,22,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Donald J Trump,R,2.072448624,32.52,116522,19.73466003,238,Jeannette Ward 5 Precinct 1,67.61,Katie McGinty,D,0.869101573,34.88,62981,8.232323232,163,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Darrell L Castle,C,0,0.3,557,0,0,Jeannette Ward 5 Precinct 1,67.61,Pat Toomey,R,1.125033324,59.55,107532,10.65656566,211,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Jill Stein,GRN,0.017415535,NA,405,0.165837479,2,Jeannette Ward 5 Precinct 1,67.61,Edward T Clifford III,L,0.117302053,4.82,9745,1.111111111,22,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Gary Johnson,L,0.095785441,2.38,4367,0.912106136,11,Jeannette Ward 5 Precinct 1,67.61,Katie McGinty,D,0.869101573,34.88,62981,8.232323232,163,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Hillary Clinton,D,1.314872867,32.52,59669,12.52072968,151,Jeannette Ward 5 Precinct 1,67.61,Pat Toomey,R,1.125033324,59.55,107532,10.65656566,211,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Donald J Trump,R,2.072448624,32.52,116522,19.73466003,238,Jeannette Ward 5 Precinct 1,67.61,Edward T Clifford III,L,0.117302053,4.82,9745,1.111111111,22,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Darrell L Castle,C,0,0.3,557,0,0,Jeannette Ward 5 Precinct 1,67.61,Katie McGinty,D,0.869101573,34.88,62981,8.232323232,163,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Jill Stein,GRN,0.017415535,NA,405,0.165837479,2,Jeannette Ward 5 Precinct 1,67.61,Pat Toomey,R,1.125033324,59.55,107532,10.65656566,211,421291080
2016,602,Jeannette,Kim Ward,R,0.693807339,100,112790,6.666666667,363,Gary Johnson,L,0.095785441,2.38,4367,0.912106136,11,Jeannette Ward 5 Precinct 1,67.61,Edward T Clifford III,L,0.117302053,4.82,9745,1.111111111,22,421291080
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Hillary Clinton,D,2.307558342,32.52,59669,10.50336901,265,Jeannette Ward 5 Precinct 2,76.53,Katie McGinty,D,1.674220208,34.88,62981,7.575392039,314,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Donald J Trump,R,4.815395333,32.52,116522,21.91835117,553,Jeannette Ward 5 Precinct 2,76.53,Pat Toomey,R,2.537989869,59.55,107532,11.48371532,476,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Darrell L Castle,C,0.026123302,0.3,557,0.118906064,3,Jeannette Ward 5 Precinct 2,76.53,Edward T Clifford III,L,0.207944548,4.82,9745,0.940892642,39,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Jill Stein,GRN,0.017415535,NA,843,0.079270709,2,Jeannette Ward 5 Precinct 2,76.53,Katie McGinty,D,1.674220208,34.88,62981,7.575392039,314,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Gary Johnson,L,0.156739812,2.38,4367,0.713436385,18,Jeannette Ward 5 Precinct 2,76.53,Pat Toomey,R,2.537989869,59.55,107532,11.48371532,476,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Hillary Clinton,D,2.307558342,32.52,59669,10.50336901,265,Jeannette Ward 5 Precinct 2,76.53,Edward T Clifford III,L,0.207944548,4.82,9745,0.940892642,39,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Donald J Trump,R,4.815395333,32.52,116522,21.91835117,553,Jeannette Ward 5 Precinct 2,76.53,Katie McGinty,D,1.674220208,34.88,62981,7.575392039,314,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Darrell L Castle,C,0.026123302,0.3,557,0.118906064,3,Jeannette Ward 5 Precinct 2,76.53,Pat Toomey,R,2.537989869,59.55,107532,11.48371532,476,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Jill Stein,GRN,0.017415535,NA,843,0.079270709,2,Jeannette Ward 5 Precinct 2,76.53,Edward T Clifford III,L,0.207944548,4.82,9745,0.940892642,39,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Gary Johnson,L,0.156739812,2.38,4367,0.713436385,18,Jeannette Ward 5 Precinct 2,76.53,Katie McGinty,D,1.674220208,34.88,62981,7.575392039,314,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Hillary Clinton,D,2.307558342,32.52,59669,10.50336901,265,Jeannette Ward 5 Precinct 2,76.53,Pat Toomey,R,2.537989869,59.55,107532,11.48371532,476,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Donald J Trump,R,4.815395333,32.52,116522,21.91835117,553,Jeannette Ward 5 Precinct 2,76.53,Edward T Clifford III,L,0.207944548,4.82,9745,0.940892642,39,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Darrell L Castle,C,0.026123302,0.3,557,0.118906064,3,Jeannette Ward 5 Precinct 2,76.53,Katie McGinty,D,1.674220208,34.88,62981,7.575392039,314,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Jill Stein,GRN,0.017415535,NA,843,0.079270709,2,Jeannette Ward 5 Precinct 2,76.53,Pat Toomey,R,2.537989869,59.55,107532,11.48371532,476,421291090
2016,1112,Jeannette,Kim Ward,R,1.483180428,100,112790,6.666666667,776,Gary Johnson,L,0.156739812,2.38,4367,0.713436385,18,Jeannette Ward 5 Precinct 2,76.53,Edward T Clifford III,L,0.207944548,4.82,9745,0.940892642,39,421291090
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Hillary Clinton,D,2.760362243,32.52,59669,10.88225197,317,Jeannette Ward 6,68.9,Katie McGinty,D,1.876832845,34.88,62981,7.465535525,352,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Donald J Trump,R,5.44235458,32.52,116522,21.45554411,625,Jeannette Ward 6,68.9,Pat Toomey,R,2.857904559,59.55,107532,11.36797455,536,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Darrell L Castle,C,0.043538837,0.3,557,0.171644353,5,Jeannette Ward 6,68.9,Edward T Clifford III,L,0.293255132,4.82,9745,1.166489926,55,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Jill Stein,GRN,0.008707767,NA,975,0.034328871,1,Jeannette Ward 6,68.9,Katie McGinty,D,1.876832845,34.88,62981,7.465535525,352,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Gary Johnson,L,0.200278649,2.38,4367,0.789564023,23,Jeannette Ward 6,68.9,Pat Toomey,R,2.857904559,59.55,107532,11.36797455,536,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Hillary Clinton,D,2.760362243,32.52,59669,10.88225197,317,Jeannette Ward 6,68.9,Edward T Clifford III,L,0.293255132,4.82,9745,1.166489926,55,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Donald J Trump,R,5.44235458,32.52,116522,21.45554411,625,Jeannette Ward 6,68.9,Katie McGinty,D,1.876832845,34.88,62981,7.465535525,352,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Darrell L Castle,C,0.043538837,0.3,557,0.171644353,5,Jeannette Ward 6,68.9,Pat Toomey,R,2.857904559,59.55,107532,11.36797455,536,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Jill Stein,GRN,0.008707767,NA,975,0.034328871,1,Jeannette Ward 6,68.9,Edward T Clifford III,L,0.293255132,4.82,9745,1.166489926,55,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Gary Johnson,L,0.200278649,2.38,4367,0.789564023,23,Jeannette Ward 6,68.9,Katie McGinty,D,1.876832845,34.88,62981,7.465535525,352,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Hillary Clinton,D,2.760362243,32.52,59669,10.88225197,317,Jeannette Ward 6,68.9,Pat Toomey,R,2.857904559,59.55,107532,11.36797455,536,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Donald J Trump,R,5.44235458,32.52,116522,21.45554411,625,Jeannette Ward 6,68.9,Edward T Clifford III,L,0.293255132,4.82,9745,1.166489926,55,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Darrell L Castle,C,0.043538837,0.3,557,0.171644353,5,Jeannette Ward 6,68.9,Katie McGinty,D,1.876832845,34.88,62981,7.465535525,352,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Jill Stein,GRN,0.008707767,NA,975,0.034328871,1,Jeannette Ward 6,68.9,Pat Toomey,R,2.857904559,59.55,107532,11.36797455,536,421291100
2016,1421,Jeannette,Kim Ward,R,1.668577982,100,112790,6.666666667,873,Gary Johnson,L,0.200278649,2.38,4367,0.789564023,23,Jeannette Ward 6,68.9,Edward T Clifford III,L,0.293255132,4.82,9745,1.166489926,55,421291100
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Hillary Clinton,D,3.156768325,32.52,59669,12.5,354,Latrobe Ward 1,75.08,Katie McGinty,D,1.998928189,34.88,62981,7.894179894,373,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Donald J Trump,R,4.93133583,32.52,116522,19.52683616,553,Latrobe Ward 1,75.08,Pat Toomey,R,2.808145766,59.55,107532,11.08994709,524,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Darrell L Castle,C,0.053504548,0.3,557,0.211864407,6,Latrobe Ward 1,75.08,Edward T Clifford III,L,0.257234727,4.82,9745,1.015873016,48,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Jill Stein,GRN,0.026752274,NA,954,0.105932203,3,Latrobe Ward 1,75.08,Katie McGinty,D,1.998928189,34.88,62981,7.894179894,373,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Gary Johnson,L,0.24968789,2.38,4367,0.988700565,28,Latrobe Ward 1,75.08,Pat Toomey,R,2.808145766,59.55,107532,11.08994709,524,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Hillary Clinton,D,3.156768325,32.52,59669,12.5,354,Latrobe Ward 1,75.08,Edward T Clifford III,L,0.257234727,4.82,9745,1.015873016,48,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Donald J Trump,R,4.93133583,32.52,116522,19.52683616,553,Latrobe Ward 1,75.08,Katie McGinty,D,1.998928189,34.88,62981,7.894179894,373,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Darrell L Castle,C,0.053504548,0.3,557,0.211864407,6,Latrobe Ward 1,75.08,Pat Toomey,R,2.808145766,59.55,107532,11.08994709,524,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Jill Stein,GRN,0.026752274,NA,954,0.105932203,3,Latrobe Ward 1,75.08,Edward T Clifford III,L,0.257234727,4.82,9745,1.015873016,48,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Gary Johnson,L,0.24968789,2.38,4367,0.988700565,28,Latrobe Ward 1,75.08,Katie McGinty,D,1.998928189,34.88,62981,7.894179894,373,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Hillary Clinton,D,3.156768325,32.52,59669,12.5,354,Latrobe Ward 1,75.08,Pat Toomey,R,2.808145766,59.55,107532,11.08994709,524,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Donald J Trump,R,4.93133583,32.52,116522,19.52683616,553,Latrobe Ward 1,75.08,Edward T Clifford III,L,0.257234727,4.82,9745,1.015873016,48,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Darrell L Castle,C,0.053504548,0.3,557,0.211864407,6,Latrobe Ward 1,75.08,Katie McGinty,D,1.998928189,34.88,62981,7.894179894,373,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Jill Stein,GRN,0.026752274,NA,954,0.105932203,3,Latrobe Ward 1,75.08,Pat Toomey,R,2.808145766,59.55,107532,11.08994709,524,421291110
2016,1284,Latrobe,Kim Ward,R,1.708756652,100,112790,6.666666667,883,Gary Johnson,L,0.24968789,2.38,4367,0.988700565,28,Latrobe Ward 1,75.08,Edward T Clifford III,L,0.257234727,4.82,9745,1.015873016,48,421291110
2016,608,Latrobe,Kim Ward,R,0.754716981,100,112790,6.666666667,390,Hillary Clinton,D,1.391118245,32.52,59669,12.32227488,156,Latrobe Ward 2,70.56,Katie McGinty,D,0.841371919,34.88,62981,7.529976019,157,421291120
2016,608,Latrobe,Kim Ward,R,0.754716981,100,112790,6.666666667,390,Donald J Trump,R,2.211521313,32.52,116522,19.5892575,248,Latrobe Ward 2,70.56,Pat Toomey,R,1.27545552,59.55,107532,11.41486811,238,421291120
2016,608,Latrobe,Kim Ward,R,0.754716981,100,112790,6.666666667,390,Darrell L Castle,C,0.026752274,0.3,557,0.236966825,3,Latrobe Ward 2,70.56,Edward T Clifford III,L,0.11789925,4.82,9745,1.055155875,22,421291120
